id,userName,userUrl,version,score,title,text,url,updated
10959308122,Dmsmith89,https://itunes.apple.com/us/reviews/id132914254,318.0,1,So stupid,"Why make another app to download and use up storage on my phone?? Just make it part of Instagram. I tried it out. The dumbest part was when I clicked on a thread that was shown on Instagram that I wanted to see, it took me to threads and didn’t show me the post I clicked on to see. Why show threads on Instagram if you can’t 1. See them on the app you are currently using, and 2. See them on the threads app after clicking it. Also, Apple needs to allow 0 star reviews.",https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-20T01:44:26-07:00
10958717151,hemroid contractor,https://itunes.apple.com/us/reviews/id949929009,318.0,1,can’t replace X,X is just better in every way these types of apps need to function well. Threads doesn't even expand on much at all. They simply tried to hop on the hate train.,https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-19T21:12:52-07:00
10958039159,Juan botello,https://itunes.apple.com/us/reviews/id122634370,318.0,5,Got followers,Gave me a little boost right away i that,https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-19T16:20:05-07:00
10957168656,Jubbie 2,https://itunes.apple.com/us/reviews/id1506608072,318.0,1,How do I remove this I deleted it but it’s still there,Remove me please annoying,https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-19T10:25:17-07:00
10957070933,butlercrew,https://itunes.apple.com/us/reviews/id540217908,318.0,5,Leaving X for ever !!,Can’t keep watching thing on X for a man that is hurting the world.,https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-19T09:51:34-07:00
10956929654,Luceroja,https://itunes.apple.com/us/reviews/id114731426,318.0,3,Not very user friendly,Not very user friendly,https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-19T09:04:26-07:00
10956831085,TLC LR,https://itunes.apple.com/us/reviews/id615586168,318.0,5,Doing the work!,Hard at first but let’s be honest everything new is. But exploration leads to elevation an exhortation. Don’t worry if you’re not first you definitely won’t be last. Thanks Ricky Bobby. I love going fast,https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-19T08:32:46-07:00
10956338937,Skidgibletts,https://itunes.apple.com/us/reviews/id24861180,318.0,1,Fake account propaganda,"Pretty disgusting place, where outrage seems to be gold… if, instagram keeps promoting threads using sensational comments I will be leaving insta and Facebook as well…after 20 plus years",https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-19T06:00:08-07:00
10956216307,varela pelon,https://itunes.apple.com/us/reviews/id1464263412,318.0,5,Me,Some words used in different countries are harmless to uss ! So why the retaliatory action.,https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-19T05:21:07-07:00
10955673304,My2app,https://itunes.apple.com/us/reviews/id1391308009,318.0,5,Nice,So easy,https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-19T01:56:19-07:00
10954629297,Big yasmen,https://itunes.apple.com/us/reviews/id1539406344,318.0,1,الحساب لا ينمو,الحساب لا ينمو وهناك مشكلات كثيرة,https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-18T18:15:35-07:00
10954439927,IMR1970,https://itunes.apple.com/us/reviews/id1080407182,318.0,1,What’s the purpose,"Many people ask the same, what’s the purpose of THREAD?",https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-18T16:56:20-07:00
10954438341,Saber909,https://itunes.apple.com/us/reviews/id135779563,318.0,5,Great app,Great app for going deeper into content posting and interaction .,https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-18T16:55:38-07:00
10954328966,angey app,https://itunes.apple.com/us/reviews/id34529431,318.0,1,Joke,This is as bad as Twitter and Facebook and I'm not on Facebook either. But is doesn't surprise me since it's owned by Facebook.,https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-18T16:07:52-07:00
10954276742,KHAKI44,https://itunes.apple.com/us/reviews/id1054809101,318.0,5,Amin,$££¥€,https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-18T15:44:23-07:00
10953935719,tttdsgxl,https://itunes.apple.com/us/reviews/id1211801208,318.0,1,Too much,To much porn on it I think it should be taken down,https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-18T13:14:26-07:00
10953838068,that one🥵,https://itunes.apple.com/us/reviews/id1188011228,318.0,1,Instagram as a whole just fell off,"My rate is actually 0 stars . Everything was working properly until 2/16 . Every-time i log into instagram / threads it says “error there was a problem with your request “ The only way to access my ig is to keep resetting my password. Very annoying. It’s been happening to others as well so it has to be some type of glitch . Instagram fix this issue, otherwise i won’t be using this app any longer .",https://itunes.apple.com/us/review?id=6446901002&type=Purple%20Software,2024-02-18T12:35:09-07:00
