id,userName,userUrl,version,score,title,text,url,updated
11112031280,Howtoeden101,https://itunes.apple.com/us/reviews/id1176304280,3.26.2,5,Best game ever!,"Subways surfers is honestly one of the best games on the App Store. The game is one of the originals to the App Store, thats what makes it much better than most games! Now I wish you could go to old maps but other than that, I love the game!",https://itunes.apple.com/us/review?id=512939461&type=Purple%20Software,2024-04-01T21:28:36-07:00
11111989018,mMm_maddie,https://itunes.apple.com/us/reviews/id783661639,3.26.2,5,Update,I can’t start the next town because y’all haven’t updated it yet. Love the game.,https://itunes.apple.com/us/review?id=512939461&type=Purple%20Software,2024-04-01T21:08:15-07:00
11111959291,elf jingle,https://itunes.apple.com/us/reviews/id1367238080,3.26.2,5,Hi,Nah this game is a childhood game like it’s so fun and like I love it plus it brings so many memories,https://itunes.apple.com/us/review?id=512939461&type=Purple%20Software,2024-04-01T20:54:21-07:00
11111717210,Trixie Mcstar,https://itunes.apple.com/us/reviews/id1621097934,3.26.2,5,Best game ever,Well it is super fun. You unlock new characters and there is different levels and events.And I love it when my mom and I play it and see who can go the longest. The first times we were doing it I kept dying or getting hit by the train since I kept looking at my mom’s screen.Since we started doing the challenges like a week ago . I think she likes it and sometimes when I play a game on her phone she takes my tablet and plays Subway Surfers. I really love this game I’ve been playing since I was five and I’m 9 now so yah.Well I can’t wait for new adventures and events on like the holidays. Just keep up the good work . And do the characters have to be so pricey . Never mind it’s okay 😂🤣.Have a good day .Never stop Believing,https://itunes.apple.com/us/review?id=512939461&type=Purple%20Software,2024-04-01T19:11:43-07:00
11111701469,IhateMC90,https://itunes.apple.com/us/reviews/id1618816335,3.26.2,5,Diego’s PRIME game,"I’m a huge fan of playing subway surfers, it’s my favorite way to take my mind off of all my rough days at school because it’s free to play and you don’t need WiFi or cell service, my favorite part of the game is unlocking new characters, outfits, and boards, I can’t wait for all the new future updates, download subways surfers and join me in the endless running fun",https://itunes.apple.com/us/review?id=512939461&type=Purple%20Software,2024-04-01T19:05:35-07:00
11111594727,Slowtolearn25,https://itunes.apple.com/us/reviews/id14482092,3.26.2,5,AWESOME!,Awesome game,https://itunes.apple.com/us/review?id=512939461&type=Purple%20Software,2024-04-01T18:22:25-07:00
11111470275,Mason_Hudson,https://itunes.apple.com/us/reviews/id1585396828,3.26.2,5,Fun,Good game I love it so much I have been playing it for years but I would like to have a spot in the game where you can go back to the first version of subway surfers.,https://itunes.apple.com/us/review?id=512939461&type=Purple%20Software,2024-04-01T17:32:48-07:00
11111430963,myusernameis nothing,https://itunes.apple.com/us/reviews/id1197969439,3.26.2,5,Hi,I need the new update please,https://itunes.apple.com/us/review?id=512939461&type=Purple%20Software,2024-04-01T17:17:06-07:00
11111424934,kevin left nut,https://itunes.apple.com/us/reviews/id1641999882,3.26.2,5,best game ever,i never saw something so good before,https://itunes.apple.com/us/review?id=512939461&type=Purple%20Software,2024-04-01T17:14:43-07:00
11111247109,fhfdjkskd,https://itunes.apple.com/us/reviews/id1259838954,3.26.2,5,Subway Suffers naw bruh my fav game,I love this game so much! It’s a very addicting game and I love it. ♾️/10,https://itunes.apple.com/us/review?id=512939461&type=Purple%20Software,2024-04-01T16:01:53-07:00
