id,userName,userUrl,version,score,title,text,url,updated
10713837318,Nik’s_Reviews,https://itunes.apple.com/us/reviews/id1589647145,9.1.346,5,Good Platform form for Professionals,"I have been using LinkedIn for quite sometime.  I like using LinkedIn for all of my professional contacts, seeing what jobs are available, what trainings are being recommended and what is new with the companies that I follow and my network.  

While I am in the app and finding businesses I want to follow, it would be great if there could be cross-platform of all Meta Platform apps that when I follow a company here, I would automatically be following all of the affiliated pages for that company within all apps on the Meta Platform.  This would allow friends who are on FaceBook but not necessarily already on LinkedIn be able to see on my wall what different company’s are offering since I have ads appearing.  This might entice them to either checkout a training class or product that they might not necessarily have known about along with eliminate me from missing a cross post to the other platform.  

I notice that company’s I am following are also available in my Amazon platform.  Since Amazon is also on the Meta Platform, it would be easier for me if not only when I follow the company on LinkedIn that the follow also attaches to all other applications including Amazon on the Meta Platform.  

Thank you!

Nicole Endy",https://itunes.apple.com/us/review?id=288429040&type=Purple%20Software,2023-12-18T14:40:11-07:00
10704964530,Phillip Lanos,https://itunes.apple.com/us/reviews/id158624039,9.1.346,3,iPad App needs Work,iPad Stage Manager LinkedIn App Experience is in need of some love. I can of course use tee browser version but it would be nice to get this app to play nice with Stage Manager. Its probably because the app isn't built in Swift. Which I'm learning...is a lot of iOS apps. Most of them are built in React. But i dont know how to build in either so who am I. Just a user who had an experience.,https://itunes.apple.com/us/review?id=288429040&type=Purple%20Software,2023-12-16T15:30:08-07:00
10703559258,RedTheBioNerd,https://itunes.apple.com/us/reviews/id521941082,9.1.346,3,"Ok, but problems with Premium","The app is ok to use and helpful for finding and posting jobs. They need more options for submitting incorrect job postings. I can’t tell you how many are marked as remote when they’re actually hybrid and the actual location is nowhere near the posted location. 

I also find the cost of their Premium service to be way too expensive for the limited benefit you receive from it. They have also made it to where you cannot cancel from the app or your cellphone’s browser. You have to cancel from a desktop computer browser. What if you are someone who has lost their job, doesn’t have a personal computer at home, can’t afford the $40+/month, and you can’t cancel the subscription from your phone? I think a complaint to the BBB is in order.",https://itunes.apple.com/us/review?id=288429040&type=Purple%20Software,2023-12-16T09:10:20-07:00
10702570481,ArtieFufkin10,https://itunes.apple.com/us/reviews/id19705771,9.1.346,3,Scrolling performance is Poor,"Device: iPhone 15 Pro
OS: 17.1.2
App version: 9.28.9948

Scrolling so slow and choppy and makes viewing any page or feed difficult.",https://itunes.apple.com/us/review?id=288429040&type=Purple%20Software,2023-12-16T05:56:00-07:00
10700945805,MaggieMooMcpigglesteine,https://itunes.apple.com/us/reviews/id220945330,9.1.346,5,Best. App. Ever.,LinkedIn is one of my all time favorite apps. I’m an entrepreneur and I really enjoy talking to the LinkedIn community and sharing great business advice!,https://itunes.apple.com/us/review?id=288429040&type=Purple%20Software,2023-12-15T23:30:29-07:00
10697223615,HEJEJSNXMSMSMAMKSLSAK,https://itunes.apple.com/us/reviews/id306013849,9.1.346,4,Can’t Remove a Skill on Mobile App,For some reason there’s no way to remove a skill on your profile on the mobile app. I’ve spent the last hour trying to find some kind of delete button and all the videos on youtube are old so they didn’t help. Not sure what to do here.,https://itunes.apple.com/us/review?id=288429040&type=Purple%20Software,2023-12-15T06:41:24-07:00
10693967994,Jhvjhvihv,https://itunes.apple.com/us/reviews/id404986339,9.1.346,4,App Refresh Issue,App keeps timing out,https://itunes.apple.com/us/review?id=288429040&type=Purple%20Software,2023-12-14T08:30:42-07:00
10693080137,Milad.Dr70,https://itunes.apple.com/us/reviews/id1454051262,9.1.346,3,Problem in IOS 17.1.1,"The app has some problem with posts that have too much impression and interaction. 
The linkedin app is crashing and have delaying on loading time.

Please fix this bug",https://itunes.apple.com/us/review?id=288429040&type=Purple%20Software,2023-12-14T03:37:03-07:00
10687503555,Sonavanent corp,https://itunes.apple.com/us/reviews/id1600385698,9.1.346,5,Honestly best networking site,I love it,https://itunes.apple.com/us/review?id=288429040&type=Purple%20Software,2023-12-12T15:03:07-07:00
10686205657,itstimk,https://itunes.apple.com/us/reviews/id467944115,9.1.345,3,APPLY ON THE COMPANY WEBSITE,"I am not confident that when I apply for a job through LinkedIn that my application actually goes anywhere. I suggest saving the job and applying on the company website.

Also, I am constantly contacted by recruiters who have clearly not viewed my profile, and contact me about roles that I am already in or overqualified for. If it clearly says in my profile that my current role is a “Senior Analyst,” why do you think I would be interested in an entry level “Analyst” role? This is happens CONSTANTLY, and is very discouraging during a job search. I would like this to stop happening. Please require recruiters to actually view your profiles before contacting potential applicants.",https://itunes.apple.com/us/review?id=288429040&type=Purple%20Software,2023-12-12T07:49:40-07:00
10685990497,ndndhebe,https://itunes.apple.com/us/reviews/id131583473,9.1.345,3,It has potential,"LinkedIn is 5 stars when it comes to your profile and networking options.  However, the job search feature needs work.  The filters do not work very.  For example, I always select the “on-site” and “hybrid” options for locations, and yet I will get job after job that is “remote” even though I have purposely not chosen that as an option.  The website has the same issue if you try to use it on a PC.

The site is also buggy from the employers side.  My team has tried multiple times to post a job and I have received the same error claiming that there is an issue with my email.  The app/website support is poor and I have not been able to successfully contact them.  

LinkedIn could make every other platform irrelevant if they could just improve their job search engine.",https://itunes.apple.com/us/review?id=288429040&type=Purple%20Software,2023-12-12T06:46:09-07:00
10685146508,lawrenceedwards1995,https://itunes.apple.com/us/reviews/id1599761879,9.1.345,4,Be careful in case,I’m not doing that until,https://itunes.apple.com/us/review?id=288429040&type=Purple%20Software,2023-12-12T02:16:53-07:00
10685133629,lawrence.edwards,https://itunes.apple.com/us/reviews/id1599761882,9.1.345,4,Now I’m on the road,We are doing well in your,https://itunes.apple.com/us/review?id=288429040&type=Purple%20Software,2023-12-12T02:11:40-07:00
10684370914,ChicagoAtouraya,https://itunes.apple.com/us/reviews/id498238161,9.1.345,4,LinkedIn App,Good app easy to use and can gain a lot of info. Wish they’d require salary requirements in their posts or have a salary look up…like when  Glassdoor used to useful. One complaint is that when your searching for jobs it defaults to worldwide and not local area.,https://itunes.apple.com/us/review?id=288429040&type=Purple%20Software,2023-12-11T20:33:20-07:00
10683936420,Manikodati,https://itunes.apple.com/us/reviews/id1083854605,9.1.345,3,Bug in your app,"Hey developers
There is a bug in your app. When you search for jobs and apply filter on date posted and remove the filter. Even after removing the filter its not removing and state is not updating. Kindly fix this.",https://itunes.apple.com/us/review?id=288429040&type=Purple%20Software,2023-12-11T17:29:23-07:00
