id,userName,userUrl,version,score,title,text,url,updated
10843501134,mikie222,https://itunes.apple.com/us/reviews/id853580620,5.23.0,5,Teams review,"It taking me a little time getting used to responding to teams we have so many emails and alarms and text messages 
But these guys really help us keep a heads up on what’s going on in the field",https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-20T06:40:09-07:00
10841526204,ArielKracer,https://itunes.apple.com/us/reviews/id482882196,5.23.0,5,Microsoft Teams is the best!,I really do appreciate my team. This is the best company in the world. I truly appreciate Microsoft!,https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-19T18:06:19-07:00
10837769535,KSelvapathy,https://itunes.apple.com/us/reviews/id1615166510,5.23.0,5,Connectivity issue,Getting connection issue on voice call..,https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-18T18:00:36-07:00
10836545580,javii23xo,https://itunes.apple.com/us/reviews/id584185215,5.23.0,5,Great,People at Microsoft get it!,https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-18T09:42:41-07:00
10835713214,Ryzen0101,https://itunes.apple.com/us/reviews/id1431468094,5.23.0,3,Messages no longer work through Apple Car Play,Teams notifications still pop up on the Car Play screen but you cannot view or hear the messages.  This was not an issue in previous versions of iOS. Please update the app to get this feature back.,https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-18T05:14:29-07:00
10834117584,Sailm124,https://itunes.apple.com/us/reviews/id40296940,5.23.0,5,Team is the best,It has good captioning for meetings,https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-17T17:59:36-07:00
10833369761,Fat Stitch,https://itunes.apple.com/us/reviews/id1568116437,5.23.0,5,"Once you go Teams, there’s no turning back","Teams blows every other solution out of the water. It really should be marketed as consumer alternatives to Zoom as well. Once you’ve used Teams, no other video and chat solution will feel adequate again.",https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-17T12:42:01-07:00
10833213000,Drew5555,https://itunes.apple.com/us/reviews/id25271162,5.23.0,4,Solid app; minor annoyances,"Overall the Teams app is very good and I’m glad to use it most of the time. I’ve had only one issue with basic functionality but otherwise it’s been rock-solid.

In terms of issues and annoyances, the biggest issue for me is that my most common use case for using the app is to join the audio of a call I’ve already joined from my laptop. However when I do this, the options Teams presents me with are to transfer the call or join without audio, neither of which do I want to do. So I end up joining a call on my laptop, then joining on my phone and transferring the call (I have to do it in this order due to a Teams platform design issue), then finally re-joining on my laptop. It’s a huge hassle when a simple option to join without either transferring or losing audio (or, better yet, joining audio only) is all I need.

Another behavior of this app I dislike is that it logs call history in the iPhone’s native Phone app. I’m not sure if that’s due to Microsoft or Apple’s call design but it is highly undesirable as I do not like my work matters to bleed into my personal apps on my personal phone. 

The final annoyance is that the volume level is often too high for me, and the ability to control it is restricted. Often I am trying to turn the volume down but it is already at the lowest level my iPhone allows. It seems I am always using the 10-40% volume range, so I’m cramped in my ability to fine-tune loudness as different voices (of varying volume) speak on a call. Even the ability to reduce volume below the lowest iPhone “notch” doesn’t work as the volume just reverts (although this may be an iPhone design issue as well related to calls, but I never feel the volume is too loud in calls). (For what it’s worth, the issue of loudness in Teams calls is also present on my laptop, where I typically keep my volume at somewhere between 2 and 8 out of 100-point scale, with anything over about 35-40 being deafening, so I suspect this is a platform problem just “inherited” by the app.)

There have also been a few bugs, but the only one I was able to replicate consistently was that if I joined a call from my laptop on the web first *without audio*, then joined from my phone, I would not be able to unmute in the mobile app.

All in all, though, this is a pretty good app.",https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-17T11:40:38-07:00
10833000011,ALADEOKIN,https://itunes.apple.com/us/reviews/id1145692479,5.23.0,5,Trainer,Made communication easier among the Team.,https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-17T10:19:40-07:00
10832982955,mtngrown7915,https://itunes.apple.com/us/reviews/id37658360,5.23.0,3,Latest version,The latest version does not allow you to change your status on iPad/tablet,https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-17T10:13:40-07:00
10832441513,Steve678422,https://itunes.apple.com/us/reviews/id1614657002,5.23.0,4,Teams works well but the spell checking could be improved.,"Teams works well but the spell checking could be improved. I like allot of the features of Teams but why Outlook spell checking and punctuation is far superior then in Microsoft Teams I don’t understand, certainly an area of improvement.",https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-17T07:14:25-07:00
10832251816,Filipe21,https://itunes.apple.com/us/reviews/id221963384,5.23.0,5,Insane app gents please use it,Love it,https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-17T06:15:24-07:00
10832098899,Anna audri,https://itunes.apple.com/us/reviews/id1128762061,5.23.0,5,I love it,Slayyy,https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-17T05:27:49-07:00
10830411490,Misagh Anwari,https://itunes.apple.com/us/reviews/id1558717008,5.23.0,5,Work from home communication,Best communication app specifically for people who work from home.,https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-16T17:30:13-07:00
10829647249,Shawnh28,https://itunes.apple.com/us/reviews/id1273065128,5.23.0,5,Great communication and planning app!,Works great! Notifications for new messages and ability to make conference and video calls!,https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-16T12:13:19-07:00
10828775105,CurtisBusse,https://itunes.apple.com/us/reviews/id278856568,5.23.0,5,Great App,I wish you could clear the chat without deleting your pinned contact. Also be nice to integrate snipping with-in the app,https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-16T07:15:25-07:00
10827080117,Kasim Mohd H,https://itunes.apple.com/us/reviews/id440529371,5.23.0,5,Loved it!,"Much elegant and comfortable, keeps you connected in work and meetings if you would step away from laptop.",https://itunes.apple.com/us/review?id=1113153706&type=Purple%20Software,2024-01-15T19:34:23-07:00
