id,userName,userUrl,version,score,title,text,url,updated
11008785504,lil ole' me,https://itunes.apple.com/us/reviews/id1223296316,6.0.240212,5,Da best,Google da best,https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-03-04T15:02:50-07:00
11008412162,Pradamonkey,https://itunes.apple.com/us/reviews/id1067270668,6.0.240212,5,Seamless,.,https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-03-04T12:21:57-07:00
11005183814,Ronwills,https://itunes.apple.com/us/reviews/id1631460533,6.0.240212,5,Service,The best email service there is,https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-03-03T14:05:05-07:00
11005100435,THOMAS J PHAM,https://itunes.apple.com/us/reviews/id998475929,6.0.240212,5,THE STAFF HAD BEEN GREAT.,THE STAFF HAD BEEN GREAT.,https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-03-03T13:29:41-07:00
11004164719,Tracy's G,https://itunes.apple.com/us/reviews/id1608122109,6.0.240212,5,Best email app ever,"If you don't have it install Gmail immediately works great with other apps like adt, google home. Total life saver I love GMAIL.com",https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-03-03T07:59:38-07:00
11002382754,bquinn1234,https://itunes.apple.com/us/reviews/id338889362,6.0.240212,5,G-Mail Review;,It’s more clear now!,https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-03-02T20:53:57-07:00
11001489797,MuRmquy,https://itunes.apple.com/us/reviews/id588222244,6.0.240212,5,Contraseña,16Reye@moreno4416,https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-03-02T14:49:35-07:00
11000511994,Kathy 4643,https://itunes.apple.com/us/reviews/id1437527547,6.0.240212,5,Gmail is super friendly to new and old users,"Love this, so easy to use.",https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-03-02T08:49:51-07:00
11000144427,Kim sexy🥶,https://itunes.apple.com/us/reviews/id1620162037,6.0.240212,5,Good app,Lovely,https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-03-02T07:01:41-07:00
10998073498,LADYBUG_45,https://itunes.apple.com/us/reviews/id1271719837,6.0.240212,5,𝙽𝙾 𝙱𝚁𝙰𝙸𝙽𝙴𝚁,𝚆𝙷𝙾 𝙳𝙾𝙴𝚂𝙽𝚃 𝙻𝙾𝚅𝙴 𝙶𝙾𝙾𝙶𝙻𝙴🤯😍❤️🥰👍😁𝙸𝚃𝚂 𝙶𝙾𝙾𝙶𝙸𝙻𝚈 𝙳𝙴𝙻𝙸𝚂𝙷🤷‍♂️,https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-03-01T18:05:32-07:00
10997843825,B 1-2-3,https://itunes.apple.com/us/reviews/id217083644,6.0.240212,5,Having problems,"I’m having a new issue when opening the app it opens with an email already open and the back button will not work anymore. I have to go out of the app and shut down the app and reopen so I can open a new email.

Thank you for the app update. My gmail works great again.",https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-03-01T16:36:20-07:00
10995925487,La mami más bonita,https://itunes.apple.com/us/reviews/id1624779789,6.0.240212,5,Reseña,Es un medio muy bueno es tan eficiente que en el momento puedo contar con lo que necesito,https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-03-01T05:12:58-07:00
10995516909,IFNyp,https://itunes.apple.com/us/reviews/id1439323058,6.0.240212,5,Nice,Great,https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-03-01T02:58:10-07:00
10994983515,Susie Q 1000,https://itunes.apple.com/us/reviews/id493811021,6.0.240212,5,Good job.,I like it for the ease of use and it’s ALWAYS open!,https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-02-29T23:03:07-07:00
10993363310,Shamszohra,https://itunes.apple.com/us/reviews/id704461568,6.0.240212,5,Review,Fantastic Google is always a knowledgeable base for me.Thanks no matter what question I have google has a very satisfactory answer,https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-02-29T11:23:20-07:00
10993131638,MA 218,https://itunes.apple.com/us/reviews/id784488000,6.0.240212,5,Good site,"Please make sure to add finger touch required to open mail just like google 
Thank you 
Love your attention to protection I only wish if you can add hide messages in the choices of moving messages like I want to hide all my personal and private messages from Mustafa Ali United Kingdom and princeSalman or Selman plus Paul S @ gmail 
Thank you",https://itunes.apple.com/us/review?id=422689480&type=Purple%20Software,2024-02-29T09:57:12-07:00
