id,userName,userUrl,version,score,title,text,url,updated
11017117467,HoooooomanTigerCuber,https://itunes.apple.com/us/reviews/id1461111310,10.9.1,4,Bug roport,"There is a bug in the search part in chats and channels and groups that when you search sth or a specific person’s messages, and tab on “show as list” and select one of them, it doesn’t go to that in “show as chat”.",https://itunes.apple.com/us/review?id=686449807&type=Purple%20Software,2024-03-06T22:47:10-07:00
11016704105,WC1223,https://itunes.apple.com/us/reviews/id35900392,10.9.1,5,Very good,Good for big group chats and the stickers are very nice and vivid,https://itunes.apple.com/us/review?id=686449807&type=Purple%20Software,2024-03-06T19:22:59-07:00
11015645546,Ngahtoo21,https://itunes.apple.com/us/reviews/id866394514,10.9.1,3,Log in problem,From where do I contact for customer service??,https://itunes.apple.com/us/review?id=686449807&type=Purple%20Software,2024-03-06T11:48:14-07:00
11012168182,zahra-cat,https://itunes.apple.com/us/reviews/id1551389944,10.9,4,"Some features do not require payment, but they cost money","It's a great app, but there are a lot of things you have to pay to run, which is kind of annoying!…..",https://itunes.apple.com/us/review?id=686449807&type=Purple%20Software,2024-03-05T12:47:36-07:00
11009714036,Ebi5256,https://itunes.apple.com/us/reviews/id1598786757,10.9,4,App hangs when Open proxies menu,"It’s so good app in social network, but when I tap the proxy menu, it takes a long time to open it and I choose the right proxy",https://itunes.apple.com/us/review?id=686449807&type=Purple%20Software,2024-03-04T22:05:28-07:00
11009135875,قهاراوغلی,https://itunes.apple.com/us/reviews/id921458712,10.9,4,Crashing after update,"I cant use telegram it's crashing after I open app and keep hanged no response 😢

from iPhone 11 iOS 17.3.1",https://itunes.apple.com/us/review?id=686449807&type=Purple%20Software,2024-03-04T17:35:17-07:00
11009121557,Useruser27:72829293,https://itunes.apple.com/us/reviews/id1574838262,10.9,3,Issue,"For me Telegram is the best app I’ve ever been trying. But… I have a problem that is really bad. If I go outside the app, I didn’t receive any notification. I must need to close the app, and then I can receive all the notifications. I have an iphone. I hope you all resolve this problem. ….",https://itunes.apple.com/us/review?id=686449807&type=Purple%20Software,2024-03-04T17:29:11-07:00
11008635941,LumpPlump7,https://itunes.apple.com/us/reviews/id229028176,10.9,3,Slow and glitchy,Extremely slow with the iPhone 15 Pro,https://itunes.apple.com/us/review?id=686449807&type=Purple%20Software,2024-03-04T13:56:53-07:00
11008207583,7andallah,https://itunes.apple.com/us/reviews/id166935460,10.9,3,Notification issue,"Weirdly i don't get any notification after the recent update,
Initially it was for certain contact and later its for all, the issue is
One day i get some the other day it doesn't",https://itunes.apple.com/us/review?id=686449807&type=Purple%20Software,2024-03-04T10:59:52-07:00
11008003681,wyaaae,https://itunes.apple.com/us/reviews/id1631778124,10.8.2,5,«Удаление подписчиков»,"Добавьте пожалуйста функцию «удаление подписчиков» в права администраторов, иногда добавляешь админа, а получается что он удаляет тебе подписчиков без твоего разрешения. Благодаря отсутствию данной функции многие каналы и их владельцы пострадали. Прошу прислушайтесь, сейчас данный вид хулиганства очень распространен.",https://itunes.apple.com/us/review?id=686449807&type=Purple%20Software,2024-03-04T09:43:21-07:00
