id,userName,userUrl,version,score,title,text,url,updated
11059662749,Sam Stephens,https://itunes.apple.com/us/reviews/id1507543554,12.78.0.32,1,Trash,"Get rid of ai trash, stop trying to charge me for everything, non skippable ads are trash, clickbait accounts are trash, stop showing me stories of people I don’t know and I keep having to uninstall and reinstall the app so media volume will work. Snapchat has gone so far down hill it’s unrecognizable",https://itunes.apple.com/us/review?id=447188370&type=Purple%20Software,2024-03-18T15:12:43-07:00
11059623290,alexianalexi,https://itunes.apple.com/us/reviews/id1232357505,12.78.0.32,1,Snapchat,My Snapchat account got locked I’m trying to unlock my account but it say I need to appeal a form I can’t find the appeal form,https://itunes.apple.com/us/review?id=447188370&type=Purple%20Software,2024-03-18T14:56:23-07:00
11059583557,Bella Cornter,https://itunes.apple.com/us/reviews/id1636939149,12.78.0.32,5,I love this app so much!,"This app is amazing! And if you think it’s not safe for kid, think again, it’s definitely not that great for anyone below 12+ because they still are technically a child, you only can talk to people that you add, no random person can start taking to you unless the person adds you and you add them back, the filters are fun and I love talking to my friends on there. Spotlight doesn’t have really and bad videos, it’s like TikTok but a bit more safe in my opinion. Just be sure that you add people you know if you are 18 or below so that you stay safe. Also you can change the texting settings to not show your most recent texts. But when you download it you can always see the texts you are making unless you change the settings. In my opinion, this app is actually pretty safe for kids and amazing, just be careful!",https://itunes.apple.com/us/review?id=447188370&type=Purple%20Software,2024-03-18T14:40:19-07:00
11059541421,jammach1,https://itunes.apple.com/us/reviews/id39389516,12.78.0.32,1,Stupid My Ai homeless alien,Adding that My Ai to the top of the page is so stupid. It’s profile avatar looks ridiculous and it just won’t go away. The only way to get rid of it is to pay for Snapchat+… well that feels a bit scammy. Please just let me clear it from my feed so I can stop looking at it!,https://itunes.apple.com/us/review?id=447188370&type=Purple%20Software,2024-03-18T14:23:18-07:00
11059528389,[.][]],https://itunes.apple.com/us/reviews/id1488286064,12.78.0.32,2,ADD THE GAMES BACK,ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK  ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK  ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK  ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK  ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK  ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK  ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK  ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK  ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK  ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK ADD THE GAMES BACK,https://itunes.apple.com/us/review?id=447188370&type=Purple%20Software,2024-03-18T14:18:11-07:00
11059386152,زمن اقشر✌️,https://itunes.apple.com/us/reviews/id1317610917,12.78.0.32,5,ليش يعلق,المشاهدات تعلق وايد مو شوي,https://itunes.apple.com/us/review?id=447188370&type=Purple%20Software,2024-03-18T13:22:14-07:00
11059384247,The best game I've ever done,https://itunes.apple.com/us/reviews/id1330914074,12.78.0.32,5,I love snap,"I rate it a five star because of their features. When I mean features, I mean bye every time you have somebody in your contacts it will give you the closest contact that they can, or they can help invite and I have invited many people because how much of our Snapchat they have so many cool filters and so many cool things you should try out. This is why I like Snapchat. you can communicate with friends.",https://itunes.apple.com/us/review?id=447188370&type=Purple%20Software,2024-03-18T13:21:28-07:00
11059375168,angfiorita,https://itunes.apple.com/us/reviews/id23838872,12.78.0.32,1,😀,:D,https://itunes.apple.com/us/review?id=447188370&type=Purple%20Software,2024-03-18T13:17:58-07:00
11059248022,Trockafellow,https://itunes.apple.com/us/reviews/id1499925025,12.78.0.32,4,My ai,Please get rid of AI it’s annoying to have to look at it in the top of my feed all the time,https://itunes.apple.com/us/review?id=447188370&type=Purple%20Software,2024-03-18T12:29:10-07:00
11059228807,YeBoi48,https://itunes.apple.com/us/reviews/id1191265869,12.78.0.32,1,Dumb bots,I have porn bots add me 😥,https://itunes.apple.com/us/review?id=447188370&type=Purple%20Software,2024-03-18T12:21:55-07:00
